# Calibration file of tamex_id 0 @ channel 38
# fine_T bin		 Calibration value
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0.00257379
18		0.00930787
19		0.00990025
20		0.0100637
21		0.0175876
22		0.0179621
23		0.018643
24		0.0198073
25		0.0240493
26		0.0266367
27		0.0268614
28		0.0298778
29		0.0307221
30		0.0342219
31		0.0359922
32		0.0371838
33		0.0383958
34		0.040493
35		0.0445647
36		0.046553
37		0.0472066
38		0.0473905
39		0.0511967
40		0.052824
41		0.0563034
42		0.0573111
43		0.0600007
44		0.0611786
45		0.0613557
46		0.0627992
47		0.0665373
48		0.0678991
49		0.0699418
50		0.0719572
51		0.0756068
52		0.0757498
53		0.0789228
54		0.0790862
55		0.0823341
56		0.0827563
57		0.0863378
58		0.086971
59		0.0898444
60		0.0935621
61		0.0941953
62		0.0943315
63		0.0983148
64		0.0991999
65		0.101855
66		0.105396
67		0.106084
68		0.10765
69		0.111286
70		0.111776
71		0.112777
72		0.116018
73		0.119995
74		0.120458
75		0.120716
76		0.123862
77		0.12807
78		0.129268
79		0.129418
80		0.130542
81		0.135362
82		0.13603
83		0.137596
84		0.138678
85		0.140129
86		0.143942
87		0.146611
88		0.146856
89		0.150737
90		0.150846
91		0.153079
92		0.155497
93		0.158064
94		0.161311
95		0.162503
96		0.162694
97		0.163123
98		0.167378
99		0.169727
100		0.172199
101		0.172859
102		0.173813
103		0.178845
104		0.179001
105		0.180431
106		0.181752
107		0.186089
108		0.187751
109		0.189419
110		0.191244
111		0.193191
112		0.195206
113		0.196289
114		0.197603
115		0.20177
116		0.202547
117		0.202676
118		0.206993
119		0.207401
120		0.212188
121		0.212787
122		0.213005
123		0.214598
124		0.216342
125		0.219337
126		0.221258
127		0.223995
128		0.22454
129		0.228271
130		0.228536
131		0.231526
132		0.232268
133		0.237681
134		0.237919
135		0.238627
136		0.239887
137		0.244592
138		0.246573
139		0.248337
140		0.248514
141		0.251067
142		0.255241
143		0.256017
144		0.258469
145		0.260225
146		0.26203
147		0.263269
148		0.264392
149		0.26493
150		0.27161
151		0.274783
152		0.2753
153		0.275736
154		0.277248
155		0.28021
156		0.282334
