# Calibration file of tamex_id 0 @ channel 62
# fine_T bin		 Calibration value
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0.00446007
18		0.00883438
19		0.0107785
20		0.0132087
21		0.0191554
22		0.0202419
23		0.0223861
24		0.0227578
25		0.0266461
26		0.0280756
27		0.029162
28		0.0327358
29		0.0353661
30		0.0379106
31		0.0384538
32		0.0399691
33		0.0444864
34		0.0452583
35		0.046259
36		0.0484318
37		0.0516053
38		0.0536924
39		0.0556366
40		0.0577808
41		0.0600395
42		0.0614404
43		0.0640135
44		0.0648998
45		0.0681877
46		0.0708466
47		0.0728479
48		0.0753638
49		0.0759642
50		0.0767076
51		0.0795952
52		0.0831118
53		0.0838837
54		0.0863139
55		0.0872573
56		0.0896303
57		0.0906596
58		0.0912028
59		0.098236
60		0.09998
61		0.100209
62		0.101038
63		0.10607
64		0.107328
65		0.1087
66		0.11053
67		0.114618
68		0.115018
69		0.115076
70		0.116619
71		0.123538
72		0.125197
73		0.125568
74		0.125711
75		0.129485
76		0.132373
77		0.133373
78		0.134603
79		0.13649
80		0.139034
81		0.140921
82		0.143694
83		0.145181
84		0.146125
85		0.150242
86		0.150385
87		0.1519
88		0.156331
89		0.157218
90		0.160019
91		0.16062
92		0.161849
93		0.16671
94		0.167367
95		0.167968
96		0.171313
97		0.172999
98		0.175372
99		0.176259
100		0.176659
101		0.180947
102		0.183063
103		0.185293
104		0.187723
105		0.190754
106		0.19184
107		0.19204
108		0.195671
109		0.197701
110		0.200189
111		0.201389
112		0.202819
113		0.203905
114		0.20442
115		0.207165
116		0.21234
117		0.214084
118		0.214541
119		0.218687
120		0.219258
121		0.221631
122		0.22349
123		0.225948
124		0.229351
125		0.230037
126		0.230895
127		0.234125
128		0.235583
129		0.237585
130		0.237985
131		0.239872
132		0.242645
133		0.245476
134		0.248935
135		0.25148
136		0.252452
137		0.253081
138		0.253309
139		0.258484
140		0.260829
141		0.261315
142		0.264517
143		0.26729
144		0.268348
145		0.269348
146		0.271636
147		0.274495
148		0.27784
149		0.280041
150		0.281042
151		0.283586
152		0.284644
153		0.289562
154		0.290305
155		0.292764
156		0.29305
