# Calibration file of tamex_id 0 @ channel 7
# fine_T bin		 Calibration value
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0.00430654
18		0.00969957
19		0.0115025
20		0.0116363
21		0.0183441
22		0.0204384
23		0.0211706
24		0.0216429
25		0.0221468
26		0.0283508
27		0.0289176
28		0.0323266
29		0.0334525
30		0.0340351
31		0.0365466
32		0.0381999
33		0.0403178
34		0.0410814
35		0.0449235
36		0.047498
37		0.0477027
38		0.0487655
39		0.0518439
40		0.0547254
41		0.056111
42		0.0582446
43		0.060457
44		0.0612364
45		0.0633385
46		0.0657476
47		0.0691409
48		0.0700148
49		0.0727861
50		0.0741009
51		0.0760062
52		0.0773918
53		0.0780925
54		0.0815015
55		0.0846114
56		0.0865009
57		0.0871859
58		0.0897603
59		0.0919333
60		0.0936496
61		0.0949644
62		0.0963264
63		0.097657
64		0.10094
65		0.10131
66		0.105467
67		0.106491
68		0.106805
69		0.111655
70		0.113072
71		0.115584
72		0.116891
73		0.120497
74		0.120835
75		0.122937
76		0.124323
77		0.12874
78		0.129669
79		0.131172
80		0.131314
81		0.133574
82		0.138707
83		0.140053
84		0.140219
85		0.143572
86		0.145997
87		0.146297
88		0.14832
89		0.15054
90		0.151737
91		0.15228
92		0.157468
93		0.157996
94		0.160192
95		0.161854
96		0.164153
97		0.16453
98		0.168152
99		0.173427
100		0.174395
101		0.17508
102		0.17545
103		0.177993
104		0.182938
105		0.184
106		0.184748
107		0.188992
108		0.18911
109		0.189212
110		0.192834
111		0.196668
112		0.19844
113		0.19977
114		0.201109
115		0.202652
116		0.20595
117		0.206801
118		0.20806
119		0.208761
120		0.214571
121		0.214831
122		0.216611
123		0.218099
124		0.218154
125		0.223641
126		0.225357
127		0.225507
128		0.228294
129		0.230286
130		0.232774
131		0.234191
132		0.236128
133		0.238592
134		0.239734
135		0.240521
136		0.241647
137		0.247567
138		0.248528
139		0.249661
140		0.250433
141		0.252929
142		0.258306
143		0.258597
144		0.261164
145		0.261384
146		0.262605
147		0.266951
148		0.271076
149		0.271926
150		0.272682
151		0.274761
152		0.276587
153		0.277918
154		0.281618
155		0.282279
156		0.284838
