# Calibration file of tamex_id 0 @ channel 55
# fine_T bin		 Calibration value
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0.00591065
18		0.00685695
19		0.00852425
20		0.0118589
21		0.0164702
22		0.0166279
23		0.0186482
24		0.0193166
25		0.0245701
26		0.0252611
27		0.0278935
28		0.0303756
29		0.0307511
30		0.0346716
31		0.0352123
32		0.0358882
33		0.0379573
34		0.041551
35		0.0449194
36		0.0455691
37		0.046767
38		0.0486709
39		0.0489638
40		0.0560798
41		0.0565042
42		0.0570073
43		0.0586146
44		0.0591891
45		0.0619792
46		0.0658132
47		0.0685996
48		0.0694558
49		0.0708339
50		0.07255
51		0.0746417
52		0.0790164
53		0.07979
54		0.0808377
55		0.0838869
56		0.0840409
57		0.0859372
58		0.0885471
59		0.0922572
60		0.0936879
61		0.0952651
62		0.0955242
63		0.0983143
64		0.101566
65		0.102678
66		0.105408
67		0.107391
68		0.108941
69		0.110695
70		0.113572
71		0.115922
72		0.117646
73		0.120342
74		0.120658
75		0.121112
76		0.125889
77		0.127811
78		0.128724
79		0.129122
80		0.132723
81		0.135588
82		0.138243
83		0.139745
84		0.139967
85		0.145292
86		0.147289
87		0.147548
88		0.150564
89		0.150812
90		0.152261
91		0.156426
92		0.156996
93		0.1608
94		0.161461
95		0.161942
96		0.164282
97		0.166493
98		0.171559
99		0.173174
100		0.173865
101		0.174124
102		0.176433
103		0.177627
104		0.183087
105		0.184345
106		0.184507
107		0.18744
108		0.188018
109		0.188217
110		0.191905
111		0.194176
112		0.196246
113		0.200147
114		0.200301
115		0.204608
116		0.204777
117		0.206775
118		0.211139
119		0.211837
120		0.214098
121		0.21575
122		0.218435
123		0.22026
124		0.22157
125		0.223974
126		0.226077
127		0.228307
128		0.230737
129		0.231582
130		0.234034
131		0.235213
132		0.237902
133		0.241803
134		0.241935
135		0.242569
136		0.244973
137		0.251443
138		0.252817
139		0.253028
140		0.253628
141		0.258638
142		0.259182
143		0.263948
144		0.264124
145		0.26625
146		0.267924
147		0.269817
148		0.270981
149		0.275371
150		0.275716
151		0.276205
152		0.278766
153		0.280715
154		0.283606
155		0.285544
156		0.285544
