# Calibration file of tamex_id 5 @ channel 47
# fine_T bin		 Calibration value
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0.00771535
18		0.00784824
19		0.010475
20		0.0112994
21		0.0173979
22		0.0184725
23		0.0204299
24		0.0207465
25		0.0246235
26		0.0274898
27		0.0276284
28		0.0309853
29		0.0324184
30		0.033023
31		0.0358852
32		0.0366785
33		0.0381132
34		0.0434668
35		0.0458064
36		0.0460443
37		0.0467326
38		0.04958
39		0.0498639
40		0.0536924
41		0.0565546
42		0.0569598
43		0.058151
44		0.0584496
45		0.062137
46		0.0630353
47		0.0666063
48		0.069192
49		0.0695866
50		0.0700181
51		0.0748975
52		0.0758229
53		0.077329
54		0.0788754
55		0.0806424
56		0.082635
57		0.0847482
58		0.0863118
59		0.091224
60		0.091553
61		0.0930337
62		0.0941765
63		0.0978475
64		0.100008
65		0.103062
66		0.103455
67		0.104148
68		0.107048
69		0.108047
70		0.111516
71		0.113105
72		0.11667
73		0.119041
74		0.119482
75		0.120327
76		0.123544
77		0.124413
78		0.124592
79		0.129783
80		0.130932
81		0.131455
82		0.135237
83		0.135522
84		0.136566
85		0.140598
86		0.143108
87		0.146784
88		0.146971
89		0.14734
90		0.152055
91		0.152581
92		0.155919
93		0.156699
94		0.158091
95		0.160113
96		0.162807
97		0.163826
98		0.166766
99		0.168583
100		0.168798
101		0.171065
102		0.172751
103		0.17552
104		0.179102
105		0.179346
106		0.180653
107		0.184172
108		0.184334
109		0.18709
110		0.19047
111		0.190487
112		0.192073
113		0.194891
114		0.195236
115		0.199577
116		0.201001
117		0.201751
118		0.205391
119		0.208632
120		0.20887
121		0.21146
122		0.21303
123		0.215003
124		0.219249
125		0.219652
126		0.219921
127		0.225101
128		0.225565
129		0.226184
130		0.230073
131		0.233264
132		0.235672
133		0.235994
134		0.236923
135		0.238421
136		0.241475
137		0.24683
138		0.24714
139		0.248386
140		0.248715
141		0.252259
142		0.252788
143		0.257568
144		0.257846
145		0.257859
146		0.260272
147		0.264519
148		0.265413
149		0.268281
150		0.269172
151		0.270312
152		0.273394
153		0.275271
154		0.279799
155		0.279998
156		0.281958
157		0.283419
