# Calibration file of tamex_id 1 @ channel 55
# fine_T bin		 Calibration value
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0.00653015
18		0.00725108
19		0.00804948
20		0.0111477
21		0.015801
22		0.0179698
23		0.0202875
24		0.0205199
25		0.0245298
26		0.02621
27		0.028337
28		0.0293201
29		0.0308931
30		0.0317034
31		0.0342833
32		0.0350757
33		0.0353617
34		0.0393894
35		0.0412007
36		0.0429166
37		0.0456455
38		0.046289
39		0.0481479
40		0.0532779
41		0.0544576
42		0.0558995
43		0.0576273
44		0.0586939
45		0.0598438
46		0.0628765
47		0.0668208
48		0.067649
49		0.0692934
50		0.0700144
51		0.0722725
52		0.0733926
53		0.0765207
54		0.0800658
55		0.0807867
56		0.0831581
57		0.0837181
58		0.084737
59		0.0906475
60		0.0913088
61		0.0921311
62		0.0933406
63		0.0966235
64		0.098262
65		0.100884
66		0.102558
67		0.103612
68		0.106079
69		0.10798
70		0.111406
71		0.114206
72		0.114403
73		0.116977
74		0.119497
75		0.120426
76		0.122988
77		0.127248
78		0.128941
79		0.131884
80		0.133272
81		0.133618
82		0.136245
83		0.136764
84		0.141107
85		0.143032
86		0.143681
87		0.147351
88		0.147727
89		0.15042
90		0.153727
91		0.153947
92		0.156342
93		0.160412
94		0.161484
95		0.162402
96		0.165732
97		0.167508
98		0.1706
99		0.172227
100		0.173776
101		0.175081
102		0.17775
103		0.178739
104		0.183756
105		0.184191
106		0.184691
107		0.188832
108		0.189142
109		0.192276
110		0.193491
111		0.195988
112		0.198699
113		0.199277
114		0.20141
115		0.204454
116		0.206564
117		0.20881
118		0.209918
119		0.214929
120		0.215548
121		0.216728
122		0.218385
123		0.222049
124		0.224784
125		0.226678
126		0.227042
127		0.232535
128		0.23356
129		0.233917
130		0.238332
131		0.238892
132		0.241002
133		0.243689
134		0.244529
135		0.245476
136		0.248443
137		0.251274
138		0.253031
139		0.255843
140		0.256541
141		0.258262
142		0.261069
143		0.264256
144		0.266235
145		0.267373
146		0.26916
147		0.269363
148		0.27025
149		0.276769
150		0.277055
151		0.279098
152		0.279652
153		0.285265
154		0.285545
155		0.289102
156		0.28915
